,AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Status
32,0.00016170913295354694,3.9576607946401055e-07,-1.0484833182999864e-05,-1.030432486004429e-05,-7.74893633206375e-05,0.00023886321287136525,7.49923856346868e-05,-1.8438719052937813e-05,-0.00012607644021045417,6.404231680789962e-05,-9.869442146737128e-05,1.2274128948774887e-06,-3.256641866755672e-05,-0.00016717570542823523,0
33,0.0001713615347398445,-3.1591884180670604e-05,3.785570879699662e-05,7.710003410466015e-05,-9.795627556741238e-05,0.00019231448823120445,9.82129349722527e-05,-4.70783888886217e-05,-0.00015173420251812786,7.728322816547006e-05,-0.00010860784095712006,2.1275078324833885e-05,-3.5785640648100525e-05,-0.00020264876366127282,0
34,0.00019413013069424778,-4.616093065124005e-05,7.879803888499737e-05,0.0001604226417839527,-0.00010978061618516222,0.00016189350571949035,0.00011148636986035854,-6.257613131310791e-05,-0.00019475242879707366,8.406073175137863e-05,-0.00013338943244889379,2.4503257009200752e-05,-4.57210153399501e-05,-0.00022291413915809244,0
35,0.00022504654771182686,-4.000629633083008e-05,6.876085535623133e-05,0.00014934196951799095,-0.000102894744486548,0.00016943577793426812,0.0001251863723155111,-6.342428241623566e-05,-0.00022126684780232608,9.801940177567303e-05,-0.00016001483891159296,2.2000916942488402e-05,-5.361328294384293e-05,-0.0002165715559385717,0
36,0.00025554271996952593,-2.3979757315828465e-05,2.751820102275815e-05,7.699954585405067e-05,-8.528421312803403e-05,0.00020147186296526343,0.00014413113240152597,-6.177852628752589e-05,-0.0002298452309332788,0.00011749196710297838,-0.00018235365860164165,1.8449738490744494e-05,-5.923454955336638e-05,-0.00019912925199605525,0
37,0.00027955081895925105,-1.5010426068329252e-05,1.3827836482960265e-05,5.542676444747485e-05,-7.540386286564171e-05,0.0002199038426624611,0.00016322176088579,-7.142331742215902e-05,-0.00024646150995977223,0.00013036820746492594,-0.00020361505448818207,1.3419223250821233e-05,-6.69791697873734e-05,-0.00019682510173879564,0
38,0.00029241261654533446,-2.5491190172033384e-05,5.050390609540045e-05,0.00012671803415287286,-8.354440797120333e-05,0.0001997969811782241,0.00017849961295723915,-9.492495883023366e-05,-0.0002772295265458524,0.00013417968875728548,-0.00022155231272336096,1.4944475879019592e-05,-7.483749504899606e-05,-0.00021947540517430753,0
39,0.0002921630220953375,-5.5709977459628135e-05,9.71592526184395e-05,0.00020879767544101924,-0.00010235393710900098,0.0001509930589236319,0.00019412794790696353,-0.00012244316167198122,-0.0002935937372967601,0.00014282196934800595,-0.00022436550352722406,3.721409666468389e-05,-7.327512867050245e-05,-0.00025153555907309055,0
40,0.00028592313174158335,-9.079556912183762e-05,0.00010456161544425413,0.00020698730077128857,-0.00011576060205698013,0.00010790173837449402,0.00021555401326622814,-0.00014114330406300724,-0.0002755644381977618,0.00016629615856800228,-0.00020977908570785075,7.750646182103083e-05,-6.031443626852706e-05,-0.0002713729627430439,0
41,0.0002899184182751924,-0.00010701427527237684,7.618451490998268e-05,0.00014088173338677734,-0.00011501952394610271,9.756899089552462e-05,0.00023826363030821085,-0.00014642521273344755,-0.0002506933524273336,0.00019274753867648542,-0.00020004402904305607,0.00010661542182788253,-5.078015965409577e-05,-0.00027220364427194,0
42,0.0003152251010760665,-9.193699952447787e-05,5.917008820688352e-05,0.00011464763520052657,-0.00010432273847982287,0.00011901256220880896,0.00024976558052003384,-0.00014318777539301664,-0.00026778806932270527,0.00020058713562320918,-0.0002213520638179034,9.51688562054187e-05,-6.047604256309569e-05,-0.0002645132190082222,0
43,0.00035303414915688336,-5.849933950230479e-05,7.89635450928472e-05,0.00017500411195214838,-9.36016658670269e-05,0.0001473001466365531,0.00024690324789844453,-0.00014155097596812993,-0.0003310024621896446,0.00018661779176909477,-0.0002695707371458411,5.252979099168442e-05,-8.59512947499752e-05,-0.00026017631171271205,0
44,0.0003778694081120193,-3.819763514911756e-05,0.0001081775117199868,0.00024901246069930494,-8.97618374438025e-05,0.00015470519429072738,0.00024360504176001996,-0.00014860558439977467,-0.0003840435529127717,0.00017469983140472323,-0.0003066923818551004,2.480444345565047e-05,-0.00010328053031116724,-0.00026229239301756024,0
45,0.0003726498980540782,-5.559424971579574e-05,0.00010957807535305619,0.00024326749553438276,-9.364874131279066e-05,0.00013126464909873903,0.00025620689848437905,-0.00016574286564718932,-0.0003728671872522682,0.00018905120668932796,-0.00029988164897076786,4.8798210627865046e-05,-9.484156908001751e-05,-0.00026824011001735926,0
46,0.00034791993675753474,-9.889493230730295e-05,8.867595170158893e-05,0.00017317586753051728,-0.00010315925464965403,8.907659503165632e-05,0.0002840057131834328,-0.00018743323744274676,-0.0003138837346341461,0.00022323252051137388,-0.00026097457157447934,0.00010797385039040819,-7.057299080770463e-05,-0.0002791416482068598,0
47,0.0003342943382449448,-0.00013203023991081864,8.545341552235186e-05,0.00014307581295724958,-0.0001137186263804324,5.3786454373039305e-05,0.0003071681712754071,-0.00020378126646392047,-0.0002795875770971179,0.0002468961465638131,-0.0002361060760449618,0.00014782986545469612,-5.760845306213014e-05,-0.00029567189631052315,0
48,0.00035058229696005583,-0.00012651438009925187,0.00011520882253535092,0.0002044016437139362,-0.0001181753832497634,4.7155768697848544e-05,0.0003098662418778986,-0.00020675931591540575,-0.0003133384743705392,0.00024003384169191122,-0.00025624618865549564,0.0001341954484814778,-7.021303463261575e-05,-0.00031019721063785255,0
49,0.0003852872468996793,-8.969635382527485e-05,0.00014338945038616657,0.0002835452323779464,-0.00011039173841709271,7.008115790085867e-05,0.00029742129845544696,-0.00019787500787060708,-0.00037955649895593524,0.00021681129874195904,-0.00030299159698188305,8.829557918943465e-05,-9.383876749780029e-05,-0.0003104812349192798,0
50,0.0004085416439920664,-5.6610399042256176e-05,0.00013110866711940616,0.0002799684589263052,-9.427886107005179e-05,0.0001006565144052729,0.0002904474677052349,-0.0001888241822598502,-0.0004089940630365163,0.0002080481208395213,-0.00033238058676943183,6.0780515923397616e-05,-0.00010465677041793242,-0.00029380651540122926,0
51,0.00040414504474028945,-5.5409735068678856e-05,9.243490785593167e-05,0.00020082791161257774,-8.278083987534046e-05,0.00010767143248813227,0.00030021826387383044,-0.00019292469369247556,-0.0003804666630458087,0.00022493686992675066,-0.0003237533092033118,7.635767542524263e-05,-9.550950926495716e-05,-0.00027574729756452143,0
52,0.0003839327837340534,-8.208905637729913e-05,7.963534881127998e-05,0.0001542980462545529,-8.765719394432381e-05,7.888906839070842e-05,0.0003180837375111878,-0.00021177702001295984,-0.0003396041865926236,0.0002484892902430147,-0.00029771027038805187,0.00011336218449287117,-8.194762631319463e-05,-0.0002759050694294274,0
53,0.0003704713599290699,-0.00010930086864391342,0.00011600086145335808,0.00020593361114151776,-0.00010518151975702494,3.375230880919844e-05,0.00032878186902962625,-0.00023251156380865723,-0.0003358511603437364,0.00025552502484060824,-0.0002860023523680866,0.000135653157485649,-7.975121843628585e-05,-0.00029751943657174706,0
54,0.0003741377149708569,-0.00011429089499870315,0.00016179910744540393,0.00029093457851558924,-0.00011843427637359127,6.872204721730668e-06,0.0003279949596617371,-0.00024019810371100903,-0.00036379293305799365,0.00024544663028791547,-0.0002952147042378783,0.0001325482880929485,-8.698357123648748e-05,-0.0003208189154975116,0
55,0.00038634357042610645,-9.737447544466704e-05,0.00016249969485215843,0.0002999776625074446,-0.0001133072073571384,1.6947462427197024e-05,0.00032411047141067684,-0.00023236917331814766,-0.0003803606377914548,0.00023598562984261662,-0.00030777015490457416,0.00012051485100528225,-9.124605276156217e-05,-0.00032395159360021353,0
56,0.000394115864764899,-7.51177649362944e-05,0.00011936215742025524,0.00022456134320236742,-9.393009531777352e-05,4.740300209959969e-05,0.0003243937389925122,-0.00022075897140894085,-0.0003676099004223943,0.00023791514104232192,-0.000310851086396724,0.00011405529221519828,-8.792007429292426e-05,-0.0003056186542380601,0
57,0.00039429659955203533,-6.202511576702818e-05,8.766681276028976e-05,0.00016706618771422654,-7.909510168246925e-05,6.445443432312459e-05,0.000326324108755216,-0.00021905860921833664,-0.00035226045292802155,0.00024367465812247247,-0.0003107357770204544,0.0001111576784751378,-8.574456296628341e-05,-0.00028572080191224813,0
58,0.00039064607699401677,-6.055693665985018e-05,0.00010679956176318228,0.00020335876615718007,-8.106353197945282e-05,5.021450488129631e-05,0.0003241304657422006,-0.00022912179701961577,-0.0003623551456257701,0.00024222023785114288,-0.00031746423337608576,0.00010607631702441722,-9.149931429419667e-05,-0.0002813849423546344,0
59,0.0003854569513350725,-6.584875518456101e-05,0.00015079337754286826,0.0002828305587172508,-9.469548240303993e-05,1.7972544810618274e-05,0.0003201321233063936,-0.00024062019656412303,-0.0003835568204522133,0.00023695151321589947,-0.00032472822931595147,0.00010502912482479587,-9.85733640845865e-05,-0.00029114331118762493,0
60,0.0003770917537622154,-7.245112647069618e-05,0.00016439598402939737,0.0002975956303998828,-0.00010411285620648414,-4.4149960558570456e-06,0.00032180279958993196,-0.00024448742624372244,-0.0003793189243879169,0.00023861171212047338,-0.00031691076583229005,0.00011853065370814875,-9.573203715262935e-05,-0.00030060033896006644,0
61,0.00036708175321109593,-7.556938362540677e-05,0.00013488144031725824,0.00022808030189480633,-0.00010047355317510664,-3.736194457815145e-06,0.0003298375231679529,-0.00024140349705703557,-0.0003452603123150766,0.00024728296557441354,-0.00029569791513495147,0.0001392434205627069,-8.342687215190381e-05,-0.00030083960155025125,0
62,0.000362074701115489,-6.98165240464732e-05,0.00010556115012150258,0.00016816379502415657,-8.925381553126499e-05,8.78420723893214e-06,0.00033423909917473793,-0.00023853295715525746,-0.0003203804371878505,0.000248591008130461,-0.00028278434183448553,0.0001451020361855626,-7.602773985126987e-05,-0.0002957200922537595,0
63,0.00036568150972016156,-5.433202022686601e-05,0.00011529158655321226,0.00019738826085813344,-8.090260962489992e-05,1.5126983271329664e-05,0.00032610539346933365,-0.00023948661691974849,-0.0003361187409609556,0.0002345391985727474,-0.0002941212151199579,0.00012488156789913774,-8.302387868752703e-05,-0.0002910293696913868,0
64,0.00037109042750671506,-3.609164559748024e-05,0.00014734131400473416,0.0002738998446147889,-7.96916356193833e-05,9.406534445588477e-06,0.00031074348953552544,-0.00024071802909020334,-0.0003716108330991119,0.0002169471699744463,-0.0003175766905769706,9.772222256287932e-05,-9.556439181324095e-05,-0.0002858977240975946,0
65,0.00036669266410171986,-2.6025007173302583e-05,0.0001550878951093182,0.00029055954655632377,-8.167623309418559e-05,-1.2016249684165814e-07,0.00030228978721424937,-0.00023829605197533965,-0.0003776565717998892,0.00021524771000258625,-0.0003242396633140743,9.304687409894541e-05,-9.820691047934815e-05,-0.00027670382405631244,0
66,0.00035100214881822467,-2.795962973323185e-05,0.0001271505607292056,0.00022061902564018965,-8.267576777143404e-05,-6.6426341618353035e-06,0.00030726127442903817,-0.00023423897800967097,-0.0003415337414480746,0.00023039239749778062,-0.0003043613687623292,0.0001154264755314216,-8.74657926033251e-05,-0.00026697388966567814,0
67,0.00033485193853266537,-3.4250373573740944e-05,0.00010297453991370276,0.00015479058492928743,-8.306478412123397e-05,-1.1215419362997636e-05,0.0003160632331855595,-0.0002341954386793077,-0.00030378339579328895,0.00024147900694515556,-0.0002787898120004684,0.00013767415657639503,-7.693401130381972e-05,-0.00026560021797195077,0
68,0.00032951822504401207,-3.191643918398768e-05,0.00011727768287528306,0.00017845576803665608,-8.33791054901667e-05,-1.702506051515229e-05,0.00031433545518666506,-0.00023871993471402675,-0.0003064287593588233,0.00023034220794215798,-0.0002735205052886158,0.00013387599028646946,-7.899597403593361e-05,-0.00027381948893889785,0
69,0.00033269982668571174,-1.790472560969647e-05,0.00015139290189836174,0.0002561645524110645,-8.099366823444143e-05,-2.1459938579937443e-05,0.0003004641330335289,-0.0002416629286017269,-0.0003382105496712029,0.00020516797667369246,-0.00028799884603358805,0.00010982017556671053,-8.899256499717012e-05,-0.000278486346360296,0
70,0.0003317621012683958,-1.0575718079053331e-06,0.0001567603467265144,0.0002792223240248859,-7.385585195152089e-05,-1.977252213691827e-05,0.00028685302822850645,-0.0002378404460614547,-0.00035032580490224063,0.0001912182488013059,-0.00029798399191349745,9.434534149477258e-05,-9.200865315506235e-05,-0.0002673165581654757,0
71,0.00031969015253707767,8.913340934668668e-06,0.0001217669268953614,0.00021151652617845684,-6.564342038473114e-05,-1.445592351956293e-05,0.0002835600753314793,-0.00022924003133084625,-0.0003205255197826773,0.00019932152645196766,-0.00028828674112446606,0.00010199874668614939,-8.30684948596172e-05,-0.00024554712581448257,0
72,0.0003040229494217783,1.2144252650614362e-05,8.976776734925807e-05,0.00013854348799213767,-6.383845175150782e-05,-1.4673614714411087e-05,0.0002861086977645755,-0.00022314785746857524,-0.0002826501149684191,0.0002132361987605691,-0.0002707457169890404,0.0001163049673778005,-7.375191489700228e-05,-0.00023132060596253723,0
73,0.00029542366974055767,1.6586898709647357e-05,0.00010183505219174549,0.00015248525596689433,-7.011760317254812e-05,-2.4649811166455038e-05,0.000283385394141078,-0.00022242691193241626,-0.00028042649501003325,0.00021114620903972536,-0.00026548007735982537,0.0001141870379797183,-7.664614531677216e-05,-0.0002353024174226448,0
74,0.00029445672407746315,2.6911855457001366e-05,0.00014156133693177253,0.00022885734506417066,-7.600057870149612e-05,-3.6668363463832065e-05,0.0002722951176110655,-0.00022406670905184,-0.0003091729595325887,0.00019169000734109432,-0.00027346177375875413,9.652821609051898e-05,-8.688931120559573e-05,-0.0002460408431943506,0
75,0.000290763535303995,3.840468343696557e-05,0.0001555443595862016,0.0002589202194940299,-7.244656444527209e-05,-3.8914957258384675e-05,0.00026169567718170583,-0.00022295847884379327,-0.0003225838881917298,0.00017464731354266405,-0.00027577244327403605,8.612262172391638e-05,-8.988568151835352e-05,-0.00024353634216822684,0
76,0.0002776689943857491,4.530043588601984e-05,0.00012305255222599953,0.0001963256800081581,-6.067813592380844e-05,-3.090559403062798e-05,0.0002592266828287393,-0.0002184738841606304,-0.0002948702604044229,0.00017358078912366182,-0.00026181249995715916,9.489617514191195e-05,-7.973363972268999e-05,-0.00022357722627930343,0
77,0.00026172102661803365,4.97450128023047e-05,8.388274727622047e-05,0.00011927085142815486,-5.19664135936182e-05,-2.397468051640317e-05,0.0002597439452074468,-0.00021383939019870013,-0.0002554080565460026,0.00018003211880568415,-0.0002446296566631645,0.00010682730498956516,-6.866725743748248e-05,-0.00020273747213650495,0
78,0.00025359957362525165,5.909554965910502e-05,8.58556741150096e-05,0.00012523590703494847,-5.3260777349350974e-05,-2.8629725420614704e-05,0.00025248920428566635,-0.00021062814630568027,-0.00024903088342398405,0.00017692479013931006,-0.00024352484615519643,0.00010007705714087933,-7.040060154395178e-05,-0.00019780267030000687,0
79,0.00025358147104270756,7.496480247937143e-05,0.0001215269003296271,0.00019942554354202002,-6.030851727700792e-05,-4.081055158167146e-05,0.00023669777147006243,-0.00020690808014478534,-0.0002751931606326252,0.00016263255383819342,-0.0002560762222856283,7.776768325129524e-05,-8.169717330019921e-05,-0.0002056029625236988,0
80,0.00024981857859529555,8.979921403806657e-05,0.00013992526510264724,0.00023525643337052315,-6.211193976923823e-05,-4.7507845010841265e-05,0.00022403903130907565,-0.00020073245104867965,-0.0002898813399951905,0.00015170007827691734,-0.00026013454771600664,6.409275374608114e-05,-8.66152549860999e-05,-0.0002076479431707412,0
81,0.00023526078439317644,9.612605936126783e-05,0.00011460085079306737,0.00017704590572975576,-5.5180935305543244e-05,-4.3315165385138243e-05,0.00022338952112477273,-0.0001941276277648285,-0.000265640759607777,0.0001533872273284942,-0.00024324993137270212,7.306237966986373e-05,-7.729844946879894e-05,-0.00019405984494369477,0
82,0.00021666700195055455,9.700711234472692e-05,7.805800123605877e-05,9.571316331857815e-05,-4.654255462810397e-05,-3.605942038120702e-05,0.00022845898638479412,-0.00019113814050797373,-0.00022820534650236368,0.000157156988279894,-0.0002207172947237268,8.897080988390371e-05,-6.502800533780828e-05,-0.0001743412431096658,0
83,0.00020692709949798882,0.00010288220801157877,7.632390770595521e-05,9.348789899377152e-05,-4.4386721128830686e-05,-3.625325916800648e-05,0.00022440525935962796,-0.0001915646280394867,-0.00022154011821839958,0.0001477307523600757,-0.00021608470706269145,8.647949289297685e-05,-6.514268898172304e-05,-0.00016326442710123956,0
84,0.0002076861565001309,0.0001186844237963669,0.00010705446766223758,0.0001663511065999046,-4.7895326133584604e-05,-4.330673982622102e-05,0.00020670633239205927,-0.00019008068193215877,-0.00024702405789867043,0.0001277274714084342,-0.00023052364122122526,6.425715400837362e-05,-7.655820809304714e-05,-0.00016307839541696012,0
85,0.00020736639271490276,0.00013722934818360955,0.00012261129450052977,0.0002095393865602091,-4.8707410314818844e-05,-4.8139299906324595e-05,0.0001878779148682952,-0.00018275908951181918,-0.000260996981523931,0.00011544897279236466,-0.0002401694655418396,4.618336970452219e-05,-8.340324711753055e-05,-0.00016208116721827537,0
86,0.00019474580767564476,0.00014831342559773475,9.687618148745969e-05,0.00015801221888978034,-4.309085852582939e-05,-4.5867764129070565e-05,0.00018186237139161676,-0.00017230137018486857,-0.00023464683908969164,0.00012156062439316884,-0.00022668858582619578,4.983661347068846e-05,-7.553162140538916e-05,-0.0001530802110210061,0
87,0.0001745890185702592,0.0001509182038716972,6.048088471288793e-05,7.352783723035827e-05,-3.620435745688155e-05,-4.201744377496652e-05,0.00018660558271221817,-0.0001649463374633342,-0.00019402403268031776,0.00013263055006973445,-0.00020156959362793714,6.33157542324625e-05,-6.243246753001586e-05,-0.00014087358431424946,0
88,0.0001606433797860518,0.00015440693823620677,5.9465543017722666e-05,6.148955435492098e-05,-3.527164153638296e-05,-4.389306923258118e-05,0.00018724020628724247,-0.00016322950250469148,-0.0001861003111116588,0.0001276075781788677,-0.0001912952575366944,6.27709086984396e-05,-6.01921601628419e-05,-0.00013364212645683438,0
